"subj";"group";"tree";"cat";"rt"
23;0;0;0;918
23;0;0;0;758
23;0;0;0;722
23;0;0;0;470
23;0;0;0;553
23;0;0;0;670
23;0;0;0;744
23;0;0;0;877
23;0;0;0;720
23;0;0;0;814
23;0;0;0;629
23;0;0;0;742
23;0;0;0;690
23;0;0;0;806
23;0;0;0;1063
23;0;0;0;611
23;0;0;0;656
23;0;0;0;635
23;0;0;0;1166
23;0;0;0;673
23;0;0;0;673
23;0;0;0;801
23;0;0;1;752
23;0;0;1;1004
23;0;0;1;978
23;0;0;1;1079
23;0;0;1;1522
23;0;0;1;881
23;0;1;2;840
23;0;1;2;1051
23;0;1;2;645
23;0;1;2;689
23;0;1;2;938
23;0;1;3;908
23;0;1;3;1078
23;0;1;3;682
23;0;1;3;644
23;0;1;3;589
23;0;1;3;933
23;0;1;3;728
23;0;1;3;683
23;0;1;3;626
23;0;1;3;674
23;0;1;3;896
23;0;1;3;763
23;0;1;3;637
23;0;1;3;795
23;0;1;3;651
23;0;1;3;786
23;0;1;3;814
23;0;1;3;510
23;0;1;3;856
23;0;1;3;884
23;0;1;3;620
23;0;1;3;997
23;0;1;3;576
23;0;1;3;738
23;0;1;3;915
24;0;0;0;752
24;0;0;0;1035
24;0;0;0;1053
24;0;0;0;734
24;0;0;0;701
24;0;0;0;752
24;0;0;0;793
24;0;0;0;524
24;0;0;0;876
24;0;0;0;745
24;0;0;0;876
24;0;0;0;945
24;0;0;0;597
24;0;0;0;595
24;0;0;0;664
24;0;0;0;1889
24;0;0;0;834
24;0;0;0;835
24;0;0;0;728
24;0;0;1;605
24;0;0;1;549
24;0;0;1;437
24;0;0;1;503
24;0;0;1;495
24;0;0;1;660
24;0;0;1;886
24;0;0;1;676
24;0;0;1;701
24;0;0;1;361
24;0;0;1;791
24;0;1;2;699
24;0;1;2;590
24;0;1;2;959
24;0;1;2;806
24;0;1;2;969
24;0;1;2;662
24;0;1;2;995
24;0;1;2;852
24;0;1;3;421
24;0;1;3;614
24;0;1;3;446
24;0;1;3;340
24;0;1;3;652
24;0;1;3;369
24;0;1;3;234
24;0;1;3;537
24;0;1;3;614
24;0;1;3;676
24;0;1;3;399
24;0;1;3;682
24;0;1;3;460
24;0;1;3;422
24;0;1;3;452
24;0;1;3;532
24;0;1;3;377
24;0;1;3;265
24;0;1;3;506
24;0;1;3;375
24;0;1;3;780
24;0;1;3;481
25;0;0;0;724
25;0;0;0;970
25;0;0;0;568
25;0;0;0;655
25;0;0;0;457
25;0;0;0;618
25;0;0;0;787
25;0;0;0;397
25;0;0;0;575
25;0;0;0;534
25;0;0;0;680
25;0;0;0;431
25;0;0;0;517
25;0;0;0;501
25;0;0;0;466
25;0;0;0;489
25;0;0;0;548
25;0;0;0;506
25;0;0;0;384
25;0;0;0;604
25;0;0;1;716
25;0;0;1;933
25;0;0;1;848
25;0;0;1;1214
25;0;0;1;819
25;0;0;1;918
25;0;0;1;881
25;0;0;1;567
25;0;0;1;877
25;0;0;1;821
25;0;1;2;325
25;0;1;2;495
25;0;1;2;644
25;0;1;2;543
25;0;1;3;522
25;0;1;3;908
25;0;1;3;680
25;0;1;3;1087
25;0;1;3;799
25;0;1;3;890
25;0;1;3;579
25;0;1;3;1372
25;0;1;3;903
25;0;1;3;618
25;0;1;3;707
25;0;1;3;799
25;0;1;3;756
25;0;1;3;583
25;0;1;3;728
25;0;1;3;712
25;0;1;3;844
25;0;1;3;898
25;0;1;3;894
25;0;1;3;886
25;0;1;3;836
25;0;1;3;809
25;0;1;3;826
25;0;1;3;629
25;0;1;3;655
25;0;1;3;696
26;0;0;0;775
26;0;0;0;544
26;0;0;0;570
26;0;0;0;590
26;0;0;0;693
26;0;0;0;856
26;0;0;0;877
26;0;0;0;584
26;0;0;0;620
26;0;0;0;887
26;0;0;0;555
26;0;0;0;1010
26;0;0;0;521
26;0;0;0;660
26;0;0;0;600
26;0;0;0;681
26;0;0;0;497
26;0;0;0;629
26;0;0;1;820
26;0;0;1;664
26;0;0;1;766
26;0;0;1;575
26;0;0;1;681
26;0;0;1;836
26;0;0;1;671
26;0;0;1;1106
26;0;0;1;598
26;0;0;1;892
26;0;0;1;900
26;0;0;1;634
26;0;1;2;643
26;0;1;2;727
26;0;1;2;1209
26;0;1;2;778
26;0;1;2;711
26;0;1;3;730
26;0;1;3;776
26;0;1;3;944
26;0;1;3;789
26;0;1;3;765
26;0;1;3;785
26;0;1;3;547
26;0;1;3;1169
26;0;1;3;685
26;0;1;3;568
26;0;1;3;517
26;0;1;3;980
26;0;1;3;555
26;0;1;3;991
26;0;1;3;1030
26;0;1;3;648
26;0;1;3;790
26;0;1;3;1588
26;0;1;3;871
26;0;1;3;614
26;0;1;3;1118
26;0;1;3;710
26;0;1;3;662
26;0;1;3;582
26;0;1;3;582
27;0;0;0;901
27;0;0;0;701
27;0;0;0;720
27;0;0;0;676
27;0;0;0;827
27;0;0;0;715
27;0;0;0;680
27;0;0;0;686
27;0;0;0;978
27;0;0;0;767
27;0;0;0;857
27;0;0;0;698
27;0;0;0;724
27;0;0;0;624
27;0;0;0;891
27;0;0;0;666
27;0;0;0;911
27;0;0;0;818
27;0;0;0;866
27;0;0;0;641
27;0;0;0;797
27;0;0;0;731
27;0;0;0;726
27;0;0;1;716
27;0;0;1;633
27;0;0;1;1198
27;0;0;1;775
27;0;0;1;649
27;0;0;1;949
27;0;0;1;590
27;0;1;2;874
27;0;1;2;1147
27;0;1;2;882
27;0;1;2;783
27;0;1;2;753
27;0;1;2;804
27;0;1;2;613
27;0;1;2;904
27;0;1;2;865
27;0;1;3;787
27;0;1;3;1100
27;0;1;3;700
27;0;1;3;587
27;0;1;3;427
27;0;1;3;478
27;0;1;3;650
27;0;1;3;582
27;0;1;3;518
27;0;1;3;1230
27;0;1;3;442
27;0;1;3;554
27;0;1;3;607
27;0;1;3;661
27;0;1;3;667
27;0;1;3;488
27;0;1;3;564
27;0;1;3;558
27;0;1;3;498
27;0;1;3;581
27;0;1;3;433
28;0;0;0;725
28;0;0;0;855
28;0;0;0;931
28;0;0;0;698
28;0;0;0;754
28;0;0;0;1191
28;0;0;0;733
28;0;0;0;669
28;0;0;0;921
28;0;0;0;993
28;0;0;0;724
28;0;0;0;910
28;0;0;0;633
28;0;0;0;720
28;0;0;0;780
28;0;0;0;559
28;0;0;0;449
28;0;0;0;940
28;0;0;0;799
28;0;0;0;1129
28;0;0;0;731
28;0;0;0;495
28;0;0;0;612
28;0;0;1;740
28;0;0;1;588
28;0;0;1;693
28;0;0;1;799
28;0;0;1;621
28;0;0;1;885
28;0;0;1;411
28;0;1;2;874
28;0;1;3;864
28;0;1;3;464
28;0;1;3;612
28;0;1;3;395
28;0;1;3;725
28;0;1;3;583
28;0;1;3;774
28;0;1;3;478
28;0;1;3;542
28;0;1;3;499
28;0;1;3;793
28;0;1;3;500
28;0;1;3;971
28;0;1;3;642
28;0;1;3;474
28;0;1;3;546
28;0;1;3;654
28;0;1;3;581
28;0;1;3;548
28;0;1;3;380
28;0;1;3;363
28;0;1;3;566
28;0;1;3;398
28;0;1;3;540
28;0;1;3;575
28;0;1;3;594
28;0;1;3;750
28;0;1;3;592
28;0;1;3;529
29;0;0;0;567
29;0;0;0;674
29;0;0;0;548
29;0;0;0;618
29;0;0;0;638
29;0;0;0;710
29;0;0;0;472
29;0;0;0;725
29;0;0;0;649
29;0;0;0;790
29;0;0;0;710
29;0;0;0;512
29;0;0;0;960
29;0;0;0;491
29;0;0;0;638
29;0;0;0;619
29;0;0;0;446
29;0;0;0;936
29;0;0;1;637
29;0;0;1;871
29;0;0;1;625
29;0;0;1;655
29;0;0;1;627
29;0;0;1;704
29;0;0;1;910
29;0;0;1;592
29;0;0;1;1362
29;0;0;1;718
29;0;0;1;602
29;0;0;1;624
29;0;1;2;597
29;0;1;2;851
29;0;1;2;915
29;0;1;2;865
29;0;1;3;906
29;0;1;3;412
29;0;1;3;317
29;0;1;3;732
29;0;1;3;496
29;0;1;3;398
29;0;1;3;505
29;0;1;3;687
29;0;1;3;420
29;0;1;3;810
29;0;1;3;906
29;0;1;3;550
29;0;1;3;377
29;0;1;3;560
29;0;1;3;612
29;0;1;3;453
29;0;1;3;474
29;0;1;3;432
29;0;1;3;366
29;0;1;3;396
29;0;1;3;569
29;0;1;3;672
29;0;1;3;713
29;0;1;3;827
29;0;1;3;991
29;0;1;3;555
30;0;0;0;578
30;0;0;0;639
30;0;0;0;618
30;0;0;0;516
30;0;0;0;1179
30;0;0;0;291
30;0;0;0;504
30;0;0;0;789
30;0;0;0;694
30;0;0;0;660
30;0;0;0;640
30;0;0;0;656
30;0;0;0;909
30;0;0;0;478
30;0;0;0;573
30;0;0;0;720
30;0;0;0;451
30;0;0;0;662
30;0;0;1;816
30;0;0;1;922
30;0;0;1;1053
30;0;0;1;890
30;0;0;1;830
30;0;0;1;775
30;0;0;1;1470
30;0;0;1;983
30;0;0;1;1583
30;0;0;1;793
30;0;0;1;1097
30;0;0;1;769
30;0;1;2;583
30;0;1;2;933
30;0;1;3;1066
30;0;1;3;744
30;0;1;3;737
30;0;1;3;591
30;0;1;3;561
30;0;1;3;700
30;0;1;3;844
30;0;1;3;1102
30;0;1;3;993
30;0;1;3;832
30;0;1;3;682
30;0;1;3;1899
30;0;1;3;654
30;0;1;3;649
30;0;1;3;488
30;0;1;3;792
30;0;1;3;626
30;0;1;3;684
30;0;1;3;766
30;0;1;3;759
30;0;1;3;687
30;0;1;3;898
30;0;1;3;821
30;0;1;3;728
30;0;1;3;837
30;0;1;3;704
30;0;1;3;573
30;0;1;3;596
31;0;0;0;517
31;0;0;0;416
31;0;0;0;717
31;0;0;0;944
31;0;0;0;593
31;0;0;0;741
31;0;0;0;770
31;0;0;0;610
31;0;0;0;587
31;0;0;0;651
31;0;0;0;799
31;0;0;0;659
31;0;0;0;720
31;0;0;0;726
31;0;0;0;531
31;0;0;0;505
31;0;0;0;537
31;0;0;0;727
31;0;0;0;860
31;0;0;0;1074
31;0;0;0;682
31;0;0;0;743
31;0;0;0;747
31;0;0;1;647
31;0;0;1;668
31;0;0;1;794
31;0;0;1;797
31;0;0;1;608
31;0;0;1;392
31;0;0;1;410
31;0;1;2;1028
31;0;1;2;419
31;0;1;2;419
31;0;1;2;1003
31;0;1;3;364
31;0;1;3;765
31;0;1;3;614
31;0;1;3;448
31;0;1;3;368
31;0;1;3;484
31;0;1;3;505
31;0;1;3;670
31;0;1;3;761
31;0;1;3;551
31;0;1;3;578
31;0;1;3;793
31;0;1;3;1021
31;0;1;3;422
31;0;1;3;379
31;0;1;3;501
31;0;1;3;364
31;0;1;3;651
31;0;1;3;659
31;0;1;3;730
31;0;1;3;678
31;0;1;3;824
31;0;1;3;910
31;0;1;3;1088
31;0;1;3;522
31;0;1;3;466
32;0;0;0;786
32;0;0;0;606
32;0;0;0;729
32;0;0;0;641
32;0;0;0;944
32;0;0;0;647
32;0;0;0;810
32;0;0;0;623
32;0;0;0;721
32;0;0;0;748
32;0;0;0;812
32;0;0;0;565
32;0;0;0;592
32;0;0;0;1846
32;0;0;0;641
32;0;0;0;635
32;0;0;0;576
32;0;0;0;759
32;0;0;0;663
32;0;0;0;788
32;0;0;0;817
32;0;0;0;527
32;0;0;1;900
32;0;0;1;880
32;0;0;1;1554
32;0;0;1;958
32;0;0;1;822
32;0;0;1;661
32;0;0;1;621
32;0;0;1;1012
32;0;1;2;1056
32;0;1;2;650
32;0;1;2;719
32;0;1;2;941
32;0;1;2;1244
32;0;1;2;744
32;0;1;3;613
32;0;1;3;893
32;0;1;3;672
32;0;1;3;714
32;0;1;3;1085
32;0;1;3;788
32;0;1;3;1177
32;0;1;3;1114
32;0;1;3;590
32;0;1;3;1274
32;0;1;3;620
32;0;1;3;731
32;0;1;3;564
32;0;1;3;833
32;0;1;3;565
32;0;1;3;609
32;0;1;3;719
32;0;1;3;978
32;0;1;3;713
32;0;1;3;893
32;0;1;3;658
32;0;1;3;681
32;0;1;3;576
32;0;1;3;739
33;0;0;0;675
33;0;0;0;660
33;0;0;0;782
33;0;0;0;982
33;0;0;0;670
33;0;0;0;677
33;0;0;0;670
33;0;0;0;854
33;0;0;0;815
33;0;0;0;683
33;0;0;0;691
33;0;0;0;934
33;0;0;0;713
33;0;0;0;888
33;0;0;0;572
33;0;0;0;883
33;0;0;0;673
33;0;0;0;658
33;0;0;0;791
33;0;0;0;613
33;0;0;0;745
33;0;0;1;881
33;0;0;1;904
33;0;0;1;580
33;0;0;1;677
33;0;0;1;1085
33;0;0;1;709
33;0;0;1;522
33;0;0;1;729
33;0;0;1;867
33;0;1;2;773
33;0;1;2;1322
33;0;1;2;822
33;0;1;2;697
33;0;1;2;1249
33;0;1;3;530
33;0;1;3;547
33;0;1;3;1006
33;0;1;3;651
33;0;1;3;1321
33;0;1;3;597
33;0;1;3;559
33;0;1;3;1068
33;0;1;3;705
33;0;1;3;834
33;0;1;3;541
33;0;1;3;620
33;0;1;3;1096
33;0;1;3;578
33;0;1;3;490
33;0;1;3;691
33;0;1;3;534
33;0;1;3;678
33;0;1;3;608
33;0;1;3;586
33;0;1;3;619
33;0;1;3;558
33;0;1;3;513
33;0;1;3;774
33;0;1;3;613
34;0;0;0;627
34;0;0;0;735
34;0;0;0;645
34;0;0;0;624
34;0;0;0;543
34;0;0;0;612
34;0;0;0;588
34;0;0;0;788
34;0;0;0;637
34;0;0;0;579
34;0;0;0;702
34;0;0;0;620
34;0;0;0;629
34;0;0;0;553
34;0;0;0;607
34;0;0;0;700
34;0;0;0;634
34;0;0;0;641
34;0;0;0;829
34;0;0;0;666
34;0;0;0;688
34;0;0;0;728
34;0;0;1;905
34;0;0;1;1197
34;0;0;1;980
34;0;0;1;878
34;0;0;1;1618
34;0;0;1;1037
34;0;0;1;854
34;0;0;1;710
34;0;1;2;747
34;0;1;2;766
34;0;1;2;857
34;0;1;2;678
34;0;1;2;747
34;0;1;3;599
34;0;1;3;782
34;0;1;3;539
34;0;1;3;610
34;0;1;3;592
34;0;1;3;698
34;0;1;3;660
34;0;1;3;605
34;0;1;3;537
34;0;1;3;681
34;0;1;3;607
34;0;1;3;553
34;0;1;3;1183
34;0;1;3;619
34;0;1;3;584
34;0;1;3;1181
34;0;1;3;664
34;0;1;3;742
34;0;1;3;724
34;0;1;3;792
34;0;1;3;534
34;0;1;3;735
34;0;1;3;1058
34;0;1;3;930
34;0;1;3;582
35;0;0;0;595
35;0;0;0;646
35;0;0;0;1024
35;0;0;0;648
35;0;0;0;901
35;0;0;0;543
35;0;0;0;805
35;0;0;0;878
35;0;0;0;692
35;0;0;0;682
35;0;0;0;1295
35;0;0;0;859
35;0;0;1;848
35;0;0;1;648
35;0;0;1;741
35;0;0;1;858
35;0;0;1;960
35;0;0;1;1174
35;0;0;1;953
35;0;0;1;469
35;0;0;1;840
35;0;0;1;782
35;0;0;1;656
35;0;0;1;707
35;0;0;1;732
35;0;0;1;902
35;0;0;1;1089
35;0;0;1;667
35;0;0;1;878
35;0;0;1;829
35;0;1;2;498
35;0;1;2;925
35;0;1;2;655
35;0;1;2;707
35;0;1;2;986
35;0;1;2;797
35;0;1;3;546
35;0;1;3;657
35;0;1;3;593
35;0;1;3;1077
35;0;1;3;598
35;0;1;3;621
35;0;1;3;493
35;0;1;3;882
35;0;1;3;662
35;0;1;3;767
35;0;1;3;563
35;0;1;3;444
35;0;1;3;688
35;0;1;3;871
35;0;1;3;671
35;0;1;3;680
35;0;1;3;887
35;0;1;3;834
35;0;1;3;1091
35;0;1;3;515
35;0;1;3;555
35;0;1;3;524
35;0;1;3;539
35;0;1;3;611
36;0;0;0;672
36;0;0;0;710
36;0;0;0;768
36;0;0;0;629
36;0;0;0;923
36;0;0;0;513
36;0;0;0;814
36;0;0;0;616
36;0;0;0;641
36;0;0;0;574
36;0;0;0;627
36;0;0;0;665
36;0;0;0;629
36;0;0;0;667
36;0;0;0;710
36;0;0;0;835
36;0;0;0;847
36;0;0;0;779
36;0;0;0;687
36;0;0;0;832
36;0;0;0;474
36;0;0;1;818
36;0;0;1;1320
36;0;0;1;572
36;0;0;1;806
36;0;0;1;797
36;0;0;1;980
36;0;0;1;1241
36;0;0;1;745
36;0;0;1;664
36;0;1;2;839
36;0;1;2;1131
36;0;1;3;952
36;0;1;3;687
36;0;1;3;753
36;0;1;3;584
36;0;1;3;688
36;0;1;3;531
36;0;1;3;668
36;0;1;3;976
36;0;1;3;765
36;0;1;3;795
36;0;1;3;825
36;0;1;3;475
36;0;1;3;912
36;0;1;3;776
36;0;1;3;440
36;0;1;3;691
36;0;1;3;513
36;0;1;3;432
36;0;1;3;877
36;0;1;3;745
36;0;1;3;569
36;0;1;3;767
36;0;1;3;529
36;0;1;3;650
36;0;1;3;1135
36;0;1;3;611
36;0;1;3;361
36;0;1;3;546
37;0;0;0;668
37;0;0;0;668
37;0;0;0;786
37;0;0;0;495
37;0;0;0;885
37;0;0;0;708
37;0;0;0;572
37;0;0;0;715
37;0;0;0;754
37;0;0;0;572
37;0;0;0;621
37;0;0;0;757
37;0;0;0;587
37;0;0;0;762
37;0;0;0;792
37;0;0;0;737
37;0;0;0;676
37;0;0;0;629
37;0;0;0;580
37;0;0;0;645
37;0;0;0;701
37;0;0;0;601
37;0;0;0;1000
37;0;0;0;633
37;0;0;1;763
37;0;0;1;689
37;0;0;1;872
37;0;0;1;763
37;0;0;1;811
37;0;0;1;950
37;0;1;2;1051
37;0;1;2;672
37;0;1;2;759
37;0;1;2;970
37;0;1;2;849
37;0;1;2;767
37;0;1;2;612
37;0;1;3;853
37;0;1;3;856
37;0;1;3;627
37;0;1;3;401
37;0;1;3;507
37;0;1;3;584
37;0;1;3;644
37;0;1;3;800
37;0;1;3;1315
37;0;1;3;828
37;0;1;3;620
37;0;1;3;708
37;0;1;3;1102
37;0;1;3;646
37;0;1;3;1442
37;0;1;3;563
37;0;1;3;547
37;0;1;3;753
37;0;1;3;1761
37;0;1;3;648
37;0;1;3;817
37;0;1;3;636
37;0;1;3;561
38;0;0;0;728
38;0;0;0;1040
38;0;0;0;403
38;0;0;0;843
38;0;0;0;907
38;0;0;0;1183
38;0;0;0;675
38;0;0;0;573
38;0;0;0;938
38;0;0;0;529
38;0;0;0;702
38;0;0;0;402
38;0;0;0;449
38;0;0;0;578
38;0;0;0;676
38;0;0;0;812
38;0;0;0;1354
38;0;0;0;777
38;0;0;0;1072
38;0;0;0;499
38;0;0;0;634
38;0;0;0;582
38;0;0;1;618
38;0;0;1;997
38;0;0;1;975
38;0;0;1;711
38;0;0;1;937
38;0;0;1;550
38;0;0;1;705
38;0;0;1;616
38;0;1;2;924
38;0;1;2;719
38;0;1;2;620
38;0;1;2;601
38;0;1;3;674
38;0;1;3;660
38;0;1;3;764
38;0;1;3;635
38;0;1;3;622
38;0;1;3;854
38;0;1;3;507
38;0;1;3;674
38;0;1;3;656
38;0;1;3;938
38;0;1;3;926
38;0;1;3;723
38;0;1;3;779
38;0;1;3;587
38;0;1;3;662
38;0;1;3;674
38;0;1;3;584
38;0;1;3;709
38;0;1;3;461
38;0;1;3;895
38;0;1;3;583
38;0;1;3;795
38;0;1;3;716
38;0;1;3;542
38;0;1;3;659
38;0;1;3;755
39;0;0;0;692
39;0;0;0;934
39;0;0;0;602
39;0;0;0;673
39;0;0;0;724
39;0;0;0;661
39;0;0;0;553
39;0;0;0;614
39;0;0;0;786
39;0;0;0;547
39;0;0;0;747
39;0;0;0;646
39;0;0;0;746
39;0;0;0;871
39;0;0;0;672
39;0;0;0;689
39;0;0;0;878
39;0;0;0;543
39;0;0;0;575
39;0;0;0;640
39;0;0;1;1491
39;0;0;1;1100
39;0;0;1;696
39;0;0;1;676
39;0;0;1;1101
39;0;0;1;750
39;0;0;1;732
39;0;0;1;1253
39;0;0;1;809
39;0;0;1;760
39;0;1;2;769
39;0;1;2;579
39;0;1;2;990
39;0;1;2;791
39;0;1;2;877
39;0;1;3;684
39;0;1;3;635
39;0;1;3;838
39;0;1;3;1108
39;0;1;3;677
39;0;1;3;556
39;0;1;3;1308
39;0;1;3;495
39;0;1;3;673
39;0;1;3;681
39;0;1;3;858
39;0;1;3;679
39;0;1;3;881
39;0;1;3;760
39;0;1;3;604
39;0;1;3;691
39;0;1;3;669
39;0;1;3;803
39;0;1;3;661
39;0;1;3;645
39;0;1;3;566
39;0;1;3;923
39;0;1;3;1044
39;0;1;3;554
39;0;1;3;802
